-7.720782048147167842e+00,-1.442112457487078281e+00,-1.606469656865781859e-01,-5.712728051323615747e-03
-7.414451717006285136e+00,9.158524621361394669e-01,5.591906478267667097e-02,-8.687023486833264085e-01
-1.053728316943499266e+01,-1.625249558068116995e+00,-5.774651746214790604e-01,6.508832972966769326e-01
-8.670823502346868494e+00,4.594054358840689578e-01,1.126890235655559902e-01,-5.624051958572373611e-01
-1.041224205731264085e+01,-1.620526259666797753e+00,-5.631414807170612713e-01,6.647234444089279437e-01
-7.338494576650330892e+00,4.909391494254141675e-01,1.620148380708835989e-01,-7.807277304689359543e-01
-9.171922468343202794e+00,-1.238067546347015879e+00,-2.516075256813208871e-01,1.459389950803898217e-01
-7.910201483965759728e+00,-2.665389880021832303e-01,-9.160173545052001376e-02,-1.741998700722122428e-01
-7.145872194002027555e+00,3.122228418803663086e+00,-2.691164623502910191e-01,-9.260286294006493668e-02
-6.870600979334759550e+00,2.234330052033347780e+00,1.142159241925902735e-01,-1.092551050496823661e+00
-7.207135471653316472e+00,1.747208815311544761e-01,-2.357180429509641018e-01,-3.216579360979057722e-01
-6.974732733559928732e+00,-8.485611546460644083e-01,-4.303950592858878377e-01,1.870485673819659578e-01
-7.173069825737444560e+00,1.865457330605652386e-01,-1.058478665019057519e-01,-1.329313705634212195e-01
-6.662029958857040413e+00,-1.001114157201518307e+00,-4.741840196771024973e-01,3.325297496497511829e-01
-8.262223121968785833e+00,-7.886900412699133778e-01,-4.917237356606456444e-01,3.117851538471695383e-01
-7.117932089797189832e+00,1.452128951666373236e-01,-3.740203514220124537e-01,1.260236817190715231e-01
-6.349741001501967297e+00,-1.180442878945491270e+00,-5.159841593880364341e-01,4.587802490790698906e-01
-7.817426006796803328e+00,-1.057857874326211478e+00,-3.913363779985286617e-01,1.708630288913309259e-01
-7.697716916785586783e+00,1.823657306830900104e+00,1.717300443597318815e-01,-1.139850343154023671e+00
-7.092676024219005448e+00,-7.888879570303621858e-01,5.953162087894141585e-01,3.049237294902738538e-01
-7.111781603768658755e+00,1.257828888637819054e+00,2.299923893085790705e-01,-1.394761929906940479e+00
-7.308952853697777918e+00,9.005220287725823614e-01,3.286279842408401097e-01,-4.597493072540025372e-01
-6.676749129646315062e+00,2.385631571013201668e+00,1.111764886459333246e-01,-1.343334370286634272e+00
-7.783085589252867642e+00,2.538714925081528406e+00,-1.334642309530006399e+00,1.624611792074811545e+00
-6.298624191952097995e+00,-1.490249906162871119e+00,-4.366735746152294873e-01,4.153983757310138469e-01
-7.659092934657824259e+00,-1.776600857788817045e-01,-6.058978245667403367e-02,-1.768479724794810859e-01
-7.356940950596253082e+00,1.790909540671378863e+00,1.584173612029159961e-01,-1.086086858796989185e+00
-6.524705916073562761e+00,1.014129985491955210e+00,3.520343944080496223e-01,-1.138025767829035084e+00
-7.212863269116845721e+00,7.644152006132006072e+00,-4.117249041393828968e+00,7.683453255001901461e+00
-7.817382957843424407e+00,-8.869527703539496766e-02,8.540476120096750501e-01,-1.803637695183895814e-02
-7.311529355304299926e+00,-1.294294137357300922e+00,-3.618135346748153625e-01,4.249793692134010703e-01
-6.785102359844498388e+00,-1.730333104113383813e+00,-3.381523144663339808e-01,3.637177933810407104e-01
-6.819979959424028237e+00,2.240459694980284411e+00,4.988413844543770209e-02,-1.321071621259493956e+00
-6.284158589531091188e+00,-9.830771065448719037e-01,-1.748252524743148517e-01,-4.495889074662794138e-02
-8.529695425724220570e+00,-3.967831714937980481e-01,-3.466333693089508339e-01,1.367435395272044163e-01
-1.065203254802712785e+01,-1.633932296318224342e+00,-6.704452055669427590e-01,1.148144934938739592e+00
-9.160015649981847474e+00,-1.108172663863831620e+00,-6.784676774147699319e-02,1.100586940983114964e-01
-6.903588731340722262e+00,9.377814917970308528e-01,8.021138496415647356e-01,-1.322658429224033316e+00
-7.847988017223237023e+00,-5.068153711832779074e-01,-2.684660907870733970e-01,-5.561572486944823396e-02
-7.122538566448986863e+00,3.141396091396385870e+00,-3.206204112176310739e-01,-4.374578770407891448e-01
-8.412294970778992464e+00,4.415701761697306549e-01,4.857824009644171603e-01,-4.144057009931538804e-01
-6.784946493120235012e+00,-1.632933172944991629e+00,-2.553403994310041170e-01,2.810124586774272459e-01
-7.524247908978725974e+00,-1.674322782912704533e+00,-3.947712508067712789e-01,5.318935039749013161e-01
-7.683775570591244275e+00,5.097230715560275849e-01,-1.474237785788120592e-01,-7.932688347724242695e-01
-7.743908724476595395e+00,7.480090958074248064e-01,2.365855369925567719e-01,-1.009618644713371483e+00
-6.720777980512330885e+00,-1.145632716197499290e+00,-5.658007605006640933e-02,-4.107912326225004324e-02
-8.680217836939716491e+00,-1.071771019706612371e+00,-4.361857228209951587e-01,3.512590871655784097e-01
-7.474198096344127684e+00,-1.922519239458208684e+00,-4.129022534960646862e-01,6.527114411111775150e-01
-7.364752552788470297e+00,-1.404002124189601020e+00,-8.909173299038823657e-02,9.286751909851016784e-02
-7.094696715805810960e+00,-7.124120977997377979e-01,1.974469434693604530e-01,-2.485043138036718002e-01
-7.213504432109246522e+00,5.992791816002802641e-01,8.670829675233138190e-01,-6.954853592499881110e-01
-6.910128196564038205e+00,-1.381370331644010907e+00,-3.050001905009449565e-01,2.688940749837926414e-01
-7.265725381827712326e+00,4.696666871293531803e-02,-1.461989646654830721e-01,-3.055853982064101748e-01
-6.701077078068911952e+00,2.522369514228195442e+00,1.182775810547011947e-01,-1.482117619388621410e+00
-8.807011777492126825e+00,7.403346965285917403e-02,-5.439804707941640061e-01,3.667003481628369754e-01
-6.842870899691951614e+00,1.153878247014543668e+00,4.210633119873349872e-01,-1.287142881747300960e+00
-7.737884096768169684e+00,1.559727061132464510e+00,2.441024764688345949e-01,-1.191107892121979983e+00
-7.631801537980984484e+00,1.513964771891789240e+00,2.468572618379097083e-01,-1.053826710110177478e+00
-6.916257939897043627e+00,-1.183810716042307476e+00,-2.366758874999702889e-01,2.292474519674590483e-01
-8.599437119287223652e+00,-2.347657261100330572e+00,-2.876456563832980318e-01,8.439024150366873922e-01
-6.689540343171057835e+00,1.782436324513978265e+00,-1.474708418319019776e+00,2.208681218708739902e+00
-7.700106444701703801e+00,-1.645228158228710713e+00,-5.272182135542879955e-01,7.027076271920096318e-01
-7.222899621315953311e+00,-1.183456440325917347e+00,-2.425115992614283733e-01,2.210969065844854420e-01
-7.184111003578579790e+00,4.383480635899243971e-01,2.056004542570591745e-02,-4.945052975783714166e-01
-7.557522218934632718e+00,-2.368245509630686196e-01,6.338381185682398500e-02,-4.547308866909602343e-01
