-8.034396960417747868e-01,1.455803311386236309e+00,2.222439838262904921e+00,1.012759278851049771e+00,-8.371986561143350547e-02,-9.109515249851030116e-02,5.090545503699688001e-02,-1.077291015826564030e-01
-6.967934499692712835e-02,-1.076177059949888326e+00,1.165549007502789447e+00,1.341814640210596599e+00,-1.157827928668761219e-01,-3.719023102601390907e-01,1.090485654201364847e-02,-2.090492986373306550e-01
1.042549682019601118e-02,-8.351777531599634541e-01,7.916828632883265993e-01,1.451499760663778948e+00,-1.157827928668761219e-01,-3.892357941617293760e-01,-2.498531433191352180e-01,-3.393181234219118103e-01
-1.200759711454705281e+00,9.400846301896891299e-01,8.995288664271138268e-01,-3.034621665871380380e-01,-9.975132923915482064e-02,3.690951154018533575e-01,-6.057162273590720181e-02,-4.261640066116325620e-01
-2.843603210668168013e-01,2.656832778557428609e-01,1.374171109130175317e-01,-3.034621665871380380e-01,-1.157827928668761219e-01,-4.123305037043223931e-01,-2.730338180207361742e-01,5.291407084752959289e-01
1.642267931090728161e-01,1.465720978332323732e+00,-9.698018546451986355e-01,-1.290628250665778909e+00,-1.157827928668761219e-01,-3.520116312213411036e-01,-2.832634792751909103e-01,-2.126678771035690196e-01
4.013371248877574682e-01,1.346708974979274220e+00,1.431569148578464734e+00,-8.409192568077339391e-02,-8.371986561143350547e-02,-2.105925797969328550e-01,-4.745667240968319545e-02,-2.452350832997143015e-01
-9.892829290575003709e-01,1.644238983361897555e+00,-4.737102402067770446e-01,-5.228324074935026822e-01,-1.157827928668761219e-01,-3.998722055089565242e-01,-2.625418577597569691e-01,-5.383399390650218663e-01
-1.578854564831526863e+00,-2.093729688618083031e-03,-1.185493860922773202e+00,-1.071258009759414209e+00,-1.157827928668761219e-01,-1.412756834200865619e-01,-1.418843147584960551e-01,-2.669465540971445172e-01
7.666152035738391657e-01,-1.073201759866062144e+00,1.345292346067434863e+00,1.232129519757414249e+00,-1.157827928668761219e-01,-4.060653100826654982e-01,5.877442523273128383e-02,7.824412011119815658e-01
4.269706742692363499e-01,-4.682240761547281083e-01,-3.586745035254043645e-01,1.341814640210596599e+00,-1.157827928668761219e-01,-4.256997453237576501e-01,-2.801814659485282188e-01,4.390163931951631682e+00
-5.365837663350250114e-02,-1.291390432679985878e+00,5.040935215848938444e-01,-5.228324074935026822e-01,-1.157827928668761219e-01,-3.002123734958430101e-01,-2.846077616836288349e-01,-4.804426836052080874e-01
1.016542310043262898e+00,-2.937723145730501972e+00,5.184729886700657486e-01,-3.034621665871380380e-01,-1.157827928668761219e-01,5.922238259003392846e-01,-2.812306619746261505e-01,-5.962371945248358118e-01
5.038713224136747160e-01,8.111549598905523073e-01,-9.554223875600270643e-01,2.559319477240892121e-02,-1.157827928668761219e-01,-4.188119644698231059e-01,-2.797749024884153002e-01,3.843975698257613427e-01
-2.847715259214757211e+00,7.615666251601150849e-01,-9.698018546451986355e-01,-1.509998491572143386e+00,-1.157827928668761219e-01,3.993135335916650486e-01,-2.824765822556174477e-01,-5.564328313962138006e-01
7.473900415377289219e-01,-1.122790094596499477e+00,2.394993443284963774e+00,1.341814640210596599e+00,-1.157827928668761219e-01,-4.038108889468391971e-01,3.335326345671242865e-01,1.234763509391777259e+00
4.718293856868254754e-01,3.846952812087920948e-01,4.897140544997225509e-01,1.352783152255912225e-01,-3.562547472826958078e-02,-2.227035398521859388e-01,-1.228676367854712459e-01,5.327592869415342935e-01
6.064055199395929074e-01,9.500022971357764412e-01,-4.161923718660907046e-01,-1.937770461339557160e-01,-1.157827928668761219e-01,-3.236740818279891796e-01,-2.877225623861070503e-01,-5.890000375923590825e-01
-1.469911979960239368e+00,9.599199640818639745e-01,-5.815562433455643276e-01,-1.400313371118961037e+00,-1.157827928668761219e-01,-4.192772665065779836e-01,-2.889881550925876841e-01,2.613659019736568889e-01
-1.924907481481498817e+00,5.532956192922785510e-01,1.151169540417617432e+00,4.643336765851381887e-01,-1.157827928668761219e-01,6.136794107152161032e-02,-9.335899855146723159e-02,-5.093913113351149491e-01
2.219022792174018266e-01,-6.318655807651709644e-01,7.629239291179834570e-01,5.740187970383204830e-01,-1.157827928668761219e-01,-4.079527324289387025e-01,-2.797880174387415431e-01,-2.235236125022841136e-01
1.321848563822235478e-01,-1.053366425973887299e+00,-2.292592997588593084e-01,9.030741583978674214e-01,-1.157827928668761219e-01,-4.093814062882705218e-01,-2.817736209181318507e-01,-3.031323387595281638e-01
2.731693779803604505e-01,-2.093729688618083031e-03,-4.665205066641916476e-01,-5.228324074935026822e-01,-1.157827928668761219e-01,2.840365923731034692e-01,-2.645091003086905701e-01,-5.636699883286905299e-01
1.369003614038604599e+00,4.640366167774917505e-01,-9.769915881877845321e-01,-1.400313371118961037e+00,-1.157827928668761219e-01,6.127488066417063894e-02,-2.720501967462693460e-01,-5.130098898013533137e-01
1.317736515275645948e+00,5.532956192922785510e-01,-4.233821054086766011e-01,-1.400313371118961037e+00,-1.157827928668761219e-01,1.546039835574927468e-01,-2.513941499824665637e-01,-3.610295942193419982e-01
-1.561925741594197559e-01,2.656832778557428609e-01,5.833004194457341862e-02,-6.983286002185944419e-01,-1.157827928668761219e-01,-2.707213993353241310e-01,-2.783125855270413562e-01,-4.912984190039231813e-01
8.691494010997564690e-01,5.632132862383661953e-01,-1.343667998859661150e+00,-1.290628250665778909e+00,-1.157827928668761219e-01,-2.021057327885168453e-01,-2.605746152108233682e-01,-5.455770959974987067e-01
-1.540404240759307708e+00,6.524722887531529958e-01,1.100841405619517044e+00,-1.937770461339557160e-01,-1.157827928668761219e-01,8.480678570675609373e-01,4.968137661286132212e-01,-3.646481726855803629e-01
-1.113338627418306165e-01,-1.043448759027799877e+00,8.420109980864275423e-01,1.341814640210596599e+00,-1.157827928668761219e-01,-3.665801724566374320e-01,-1.786061756719233007e-01,-2.162864555698073843e-01
9.268248872080854239e-01,-1.577019240727304261e+00,9.139083335122857310e-01,1.561184881116961298e+00,-1.157827928668761219e-01,-3.848357408169799654e-01,-2.544761633091291997e-01,-4.478754774090628055e-01
8.755577884451258841e-01,-1.192213763219111433e+00,1.201497675215718486e+00,7.933890379446850716e-01,-1.157827928668761219e-01,-3.807620542529402963e-01,-4.024344973025999195e-02,-3.429367018881501750e-01
9.524584365895643057e-01,-1.737685445253920991e+00,1.898901828846543127e+00,1.341814640210596599e+00,-1.157827928668761219e-01,-2.267536336368972116e-01,-9.926072619826803445e-02,-5.383399390650218663e-01
-1.066183577201938792e+00,-4.176439747296807614e-02,2.740220482221479847e-01,6.837039174915028328e-01,-1.157827928668761219e-01,-4.142310331502225274e-01,-1.982786011612593102e-01,2.649844804398952536e-01
6.128139072849624336e-01,4.640366167774917505e-01,-1.135165726124672592e+00,-1.444187419300233977e+00,-1.157827928668761219e-01,9.941654057844173664e-02,-2.804306500047265005e-01,-4.623497912740162641e-01
-2.975883006122154395e+00,6.623899556992406401e-01,-7.253509141972807051e-01,-1.729368732478508086e+00,-1.157827928668761219e-01,4.042286959517515377e-01,-2.838536520398709517e-01,-5.347213605987835017e-01
-3.552637867205441058e+00,1.733497985876684355e+00,-8.763353185915829791e-01,-1.400313371118961037e+00,-1.157827928668761219e-01,-2.466043360218331537e-01,-2.810339377197327848e-01,-3.284623880231967163e-01
7.345732668469899806e-01,1.059096633542738530e+00,-7.612995819102100770e-01,-4.131472870403203324e-01,-1.157827928668761219e-01,-2.969028308400514793e-01,-2.875914128828447880e-01,-5.890000375923590825e-01
9.780919859710440756e-01,5.433779523461913508e-01,1.251825810013819318e+00,2.449634356787735445e-01,-1.157827928668761219e-01,5.051639224859975741e+00,1.034526729503797648e+00,-5.130098898013533137e-01
-6.111880756806793435e-01,2.557656109096552721e-01,-7.827489536455702057e-02,1.352783152255912225e-01,-1.157827928668761219e-01,-4.183007875843741119e-01,-1.582780026662760908e-01,2.939331081698021708e-01
8.691494010997564690e-01,4.640366167774917505e-01,-2.867771680995461758e-01,-3.034621665871380380e-01,-1.157827928668761219e-01,-3.942427062192041531e-01,-2.363119571073089287e-01,2.107058034463197560e-01
4.205622869238668793e-01,6.723076226453281734e-01,-6.894022464843515552e-01,-8.518877688530496206e-01,-1.157827928668761219e-01,-3.556816191168723496e-01,-2.341479903034819621e-01,8.282524044945601587e-04
-6.647515132424147710e-02,1.465720978332323732e+00,-5.671767762603929786e-01,-1.290628250665778909e+00,-1.157827928668761219e-01,-1.161166056862572155e-01,-2.651648478250017704e-01,-4.008339573479640094e-01
3.885203501970175832e-01,-1.231884431003461344e+00,6.982163272347111649e-01,1.341814640210596599e+00,-1.157827928668761219e-01,-3.752898401587106969e-01,-1.281136169159608484e-01,-1.004919446501796737e-01
-1.463503592614869397e+00,1.237614638572312131e+00,1.172738741045375344e+00,1.352783152255912225e-01,-1.157827928668761219e-01,1.367593964978888632e+00,5.003128895212844741e-03,-5.419585175312603420e-01
-3.035854831029261569e-01,-7.151739831123012092e-02,-1.343667998859661150e+00,-1.937770461339557160e-01,-1.157827928668761219e-01,1.134975714350529019e+00,-1.733601955414336981e-01,-5.383399390650218663e-01
8.563326264090165285e-01,9.896729649201263523e-01,-5.168486414622920355e-01,-1.290628250665778909e+00,-1.157827928668761219e-01,-3.627856671146506562e-01,-2.879717464423052764e-01,-4.116896927466791034e-01
7.345732668469899806e-01,1.108684968273175642e+00,1.014684432000884373e-01,-8.409192568077339391e-02,-1.157827928668761219e-01,-3.771903696046107757e-01,-2.441809273030433325e-01,-3.935968004154872801e-01
5.679551958673733081e-01,6.723076226453281734e-01,-2.363292044090494967e-02,3.546485561319558388e-01,-1.157827928668761219e-01,-4.255096923791676367e-01,-2.888229067184772125e-01,4.857177668804355530e-01
1.420270712801563251e+00,-2.200840491636204543e+00,2.373424242657206751e+00,1.122444399304232121e+00,4.934128249865336602e-01,5.533567617491548241e+00,8.509174249366615594e-01,-5.890000375923590825e-01
-1.053366802511198852e+00,2.656832778557428609e-01,-1.429944801370691243e+00,-1.290628250665778909e+00,-1.157827928668761219e-01,-3.597186058019566923e-01,-2.858208945888045527e-01,-4.768241051389697227e-01
-9.892829290575003709e-01,-6.963304159147392092e-01,1.259015543556404770e+00,1.890240242476508126e+00,-1.157827928668761219e-01,-1.869965236936109998e-01,3.060786554905407186e+00,6.521723763274003272e-01
9.780919859710440756e-01,-1.224942064141200104e+00,3.676084131681565947e-02,1.341814640210596599e+00,-1.157827928668761219e-01,-3.924863548691999160e-01,-2.769683031186033761e-01,-3.718853296180570922e-01
-1.277660359599143813e+00,9.500022971357764412e-01,-1.480272936168791853e+00,-1.290628250665778909e+00,-1.157827928668761219e-01,-1.993343184917821878e-02,-2.822142832490929787e-01,-5.383399390650218663e-01
6.512642313571811448e-01,-1.549249773278259523e+00,2.143352769294460280e+00,1.122444399304232121e+00,-1.157827928668761219e-01,-1.569910958727364081e-01,8.697156843411291138e-02,-5.130098898013533137e-01
4.205622869238668793e-01,3.648599473166173057e-01,-1.314909064689318008e+00,3.546485561319558388e-01,-1.157827928668761219e-01,-4.254179426817793486e-01,-2.897337400186335010e-01,-2.560908186984294233e-01
-2.552929441327743909e+00,4.144482820470545281e-01,5.040935215848938444e-01,1.352783152255912225e-01,-1.157827928668761219e-01,9.829005909294533661e-01,2.246785468594650059e-01,-5.455770959974987067e-01
2.988029273618393322e-01,-4.880594100469028973e-01,5.114030840198750122e-02,6.837039174915028328e-01,-1.157827928668761219e-01,-4.198539788901614611e-01,-2.736895655370473746e-01,-1.294405723800866048e-01
-2.843603210668168013e-01,-5.277300778312526974e-01,-1.192683594465359098e+00,-2.157140702245920749e-01,-1.157827928668761219e-01,7.275153082491732093e-01,-2.583713035560177285e-01,-5.890000375923590825e-01
-6.047796883353093733e-01,1.059096633542738530e+00,-8.044379831657247903e-01,-7.422026483998672708e-01,-1.157827928668761219e-01,-3.245398876777184916e-02,-2.778732346911128026e-01,-5.890000375923590825e-01
6.768977807386609147e-01,7.020606234835902182e-01,-5.096589079197061389e-01,1.232129519757414249e+00,-1.157827928668761219e-01,-3.561534747034406645e-01,-2.264757443626409239e-01,-2.199050340360457489e-01
3.436616387794284577e-01,-1.122790094596499477e+00,4.034372519886925135e-01,1.122444399304232121e+00,-1.157827928668761219e-01,-3.943947485748761639e-01,-2.172952791342841194e-01,-1.909564063061388317e-01
8.371074643729071729e-01,4.442012828853169060e-01,-1.386806400115176086e+00,-8.409192568077339391e-02,-1.157827928668761219e-01,1.521464023774495022e-01,-1.064739488776912379e-01,-4.876798405376848167e-01
7.409816541923593958e-01,-1.420320102979122812e+00,-8.044379831657247903e-01,1.780555122023325998e+00,-1.157827928668761219e-01,-4.258701376189072962e-01,-2.890091390131096505e-01,1.444641060433602409e+00
5.295048717951544859e-01,-1.100971227315106882e+00,-2.363292044090494967e-02,-1.828085340886373145e-01,-1.157827928668761219e-01,-4.187726431709424268e-01,-2.848772739128327403e-01,-2.812037532541236673e-02
6.192222946303318487e-01,8.805786285131643742e-01,-1.846949346840668360e+00,-1.509998491572143386e+00,-1.157827928668761219e-01,-1.477906492090086052e-02,-2.850339975692311456e-01,-5.130098898013533137e-01
-6.432300124075285286e-01,2.260126100713931996e-01,-1.214132966200720393e-01,-1.290628250665778909e+00,-1.157827928668761219e-01,2.294455224270762483e-01,-2.284429869115745249e-01,-1.873378278399004671e-01
3.605904620167577762e-02,6.623899556992406401e-01,-2.939669016421315728e-01,-1.246754202484505969e+00,-1.157827928668761219e-01,-3.788942925561074593e-01,-2.874045248406961184e-01,-2.018121417048539257e-01
-1.882345108862690242e-01,4.848637173643156537e-03,-2.076900991311020628e-01,1.352783152255912225e-01,-1.157827928668761219e-01,-4.254113891319659113e-01,-2.643123760537972045e-01,7.498522834450388252e+00
3.308448640886885728e-01,5.741227198790637559e-02,4.250064526164502587e-01,1.232129519757414249e+00,1.230860151861713714e+00,-4.027033390283663583e-01,1.066439939234489209e-01,1.831828956321107649e+00
-3.091233978338811639e+00,1.941768991744520889e+00,-3.227258358124752702e-01,-1.400313371118961037e+00,-1.157827928668761219e-01,1.709681974416740191e-01,-2.122677175723517579e-02,2.143243819125581207e-01
1.042549682019601118e-02,-1.409410669338425071e-01,-5.168486414622920355e-01,-6.325175279466849210e-01,-1.157827928668761219e-01,-3.319643223420016831e-01,-2.710665754718025733e-01,1.310970771890757336e-01
5.634693247256148396e-01,-1.283456299123116207e+00,-8.475763844212398368e-01,1.550216369071642841e+00,-1.157827928668761219e-01,-4.256014420765559247e-01,-2.878864992651848365e-01,-1.002748299422053652e-02
-1.049254753964611320e-01,-4.483887422625530972e-01,1.000185136023315824e+00,1.780555122023325998e+00,-1.157827928668761219e-01,-2.331433447050096364e-01,1.041084204666909763e+00,1.419528125877908276e-01
4.846461603775653604e-01,-3.293767389095038078e-01,-4.449513060364338468e-01,5.740187970383204830e-01,-1.157827928668761219e-01,-4.225474878634888354e-01,-2.763125556022921758e-01,3.843975698257613427e-01
7.794319782645782180e-01,-1.073201759866062144e+00,1.776676358622583995e+00,1.341814640210596599e+00,-1.157827928668761219e-01,-4.000124514749643367e-01,1.787762207176809837e-01,1.889943326488895681e-01
-2.843603210668168013e-01,1.247532305518399776e+00,1.028944070193658966e+00,-8.409192568077339391e-02,-1.157827928668761219e-01,7.613119646371278026e-01,4.482884499215843976e-01,-5.706900305531929091e-02
8.691494010997564690e-01,5.632132862383661953e-01,2.021247127962897960e-01,2.449634356787735445e-01,-1.157827928668761219e-01,-3.924470335703192370e-01,-2.507384024661553634e-01,-2.416165048334759369e-01
2.731693779803604505e-01,6.921429565375030180e-01,-1.372426933030004514e+00,-4.131472870403203324e-01,-1.157827928668761219e-01,-4.107183304502140531e-01,-2.887389710363894024e-01,-4.478754774090628055e-01
7.794319782645782180e-01,8.309902937827271519e-01,-1.875708281011011946e+00,-9.615728893062318594e-01,-1.157827928668761219e-01,-4.075267516910645593e-01,-2.810995124713639437e-01,-4.225454281453941974e-01
6.512642313571811448e-01,2.954362786940052388e-01,-8.403866508786538292e-01,1.352783152255912225e-01,-1.157827928668761219e-01,-4.193493555545259044e-01,-2.815585357327817784e-01,-4.623497912740162641e-01
8.732614496463440845e-02,-7.756717514834388094e-01,1.014684432000884373e-01,9.030741583978674214e-01,-1.157827928668761219e-01,-4.170949344186996033e-01,-2.864110673534846496e-01,-4.334011635441092913e-01
-9.187906682584319196e-01,9.708293977225636306e-02,-1.717414314181729684e-01,-6.325175279466849210e-01,-1.157827928668761219e-01,2.264636572619571075e-01,-1.064739488776912379e-01,-2.307607694347608429e-01
4.974629350683052453e-01,-1.172378429326936589e+00,1.704779023196725696e+00,1.670870001570143648e+00,-1.157827928668761219e-01,-1.974789266202221227e-01,2.359136712452422735e+00,2.649844804398952536e-01
9.812961796437288386e-01,8.785950951239468454e-01,-6.965919800269375628e-01,1.352783152255912225e-01,-1.157827928668761219e-01,-4.224557381661005473e-01,-2.818208347393062474e-01,-3.031323387595281638e-01
9.396416618988244762e-01,6.128016209688034177e-01,-5.815562433455643276e-01,-1.180943130212596559e+00,-1.157827928668761219e-01,-4.097418515280101814e-01,-2.836569277849775861e-01,1.296279343317829458e+00
8.371074643729071729e-01,-1.122790094596499477e+00,1.791055825707755789e+00,1.561184881116961298e+00,-1.157827928668761219e-01,-4.127106095935024199e-01,-2.513941499824665637e-01,-2.307607694347608429e-01
2.475358285988806806e-01,-6.665774150764769423e-01,-1.356729348128476315e-02,-7.422026483998672708e-01,-1.157827928668761219e-01,-3.677270436739909498e-01,-2.609680637206100995e-01,-1.873378278399004671e-01
7.450937027389452350e-02,-1.806117347181921684e-01,-6.175049110584933665e-01,2.449634356787735445e-01,-1.157827928668761219e-01,-3.240935090160498855e-01,-2.638533527923793698e-01,-3.284623880231967163e-01
8.242906896821673435e-01,7.814019590522899295e-01,-5.312281085474639397e-01,6.837039174915028328e-01,-1.157827928668761219e-01,-4.245790883056579368e-01,-2.804437649550527434e-01,1.661755768407904288e+00
